CD_REFNIS;CD_SECTOR;POPULATION;DT_STRT_SECTOR;DT_STOP_SECTOR;OPPERVLAKKTE IN HM²;TX_DESCR_SECTOR_NL;TX_DESCR_SECTOR_FR;TX_DESCR_NL;TX_DESCR_FR
11002;11002Q12-;4316;01Jan1983;31Dec9999;43,23019428;KROONWIJK;KROONWIJK;Antwerpen;Anvers
11002;11002Q13-;3125;01Jan1983;31Dec9999;33,90732827;MELGESDREEF;MELGESDREEF;Antwerpen;Anvers
11002;11002Q14-;3046;01Jan1983;31Dec9999;45,35326665;TUINWIJK;TUINWIJK;Antwerpen;Anvers
11002;11002Q17-;113;01Jan1983;31Dec9999;60,11164592;MERKSEM-DOKKEN;MERKSEM-DOKKEN;Antwerpen;Anvers
11002;11002Q201;6217;01Jan1983;31Dec9999;53,55420208;LAMBRECHTSHOEKEN;LAMBRECHTSHOEKEN;Antwerpen;Anvers
11002;11002Q212;2777;01Jan1983;31Dec9999;23,89784003;LAARSE BAAN-WEST;LAARSE BAAN-WEST;Antwerpen;Anvers
11002;11002Q222;479;01Jan1983;31Dec9999;6,93806462;RIETSCHOORVELDEN;RIETSCHOORVELDEN;Antwerpen;Anvers
11002;11002Q233;1482;01Jan1983;31Dec9999;15,5390612;LAARSE BAAN-OOST;LAARSE BAAN-OOST;Antwerpen;Anvers
11002;11002Q241;9;01Jan1983;31Dec9999;4,131438511;KRUISBAANVELDEN;KRUISBAANVELDEN;Antwerpen;Anvers
11002;11002Q242;872;01Jan1983;31Dec9999;16,42542299;KRUISBAANVELDEN;KRUISBAANVELDEN;Antwerpen;Anvers
11002;11002Q2AA;1448;01Oct2001;31Dec9999;28,15327558;T LAAR;T LAAR;Antwerpen;Anvers
11002;11002Q2PA;13;01Oct2001;31Dec2018;110,753153;T LAAR;T LAAR;Antwerpen;Anvers
11002;11002Q30-;263;01Jan1983;31Dec9999;27,99944323;KLEINE BAREEL;KLEINE BAREEL;Antwerpen;Anvers
11002;11002Q39-;0;01Jan1983;31Dec9999;89,33027169;T FORT;T FORT;Antwerpen;Anvers
11002;11002Q49-;5;01Jan1983;31Dec9999;18,54727081;SPORTPALEIS;SPORTPALEIS;Antwerpen;Anvers
11002;11002R00-;839;01Jan1983;31Dec9999;11,66658248;DEURNE - GEMEENTEHUIS;DEURNE - GEMEENTEHUIS;Antwerpen;Anvers
11002;11002R01-;2834;01Jan1983;31Dec9999;17,95669824;PLANKENBERG;PLANKENBERG;Antwerpen;Anvers
11002;11002R02-;1352;01Jan1983;31Dec9999;24,4185109;DEURNE-HET DORP;DEURNE-HET DORP;Antwerpen;Anvers
11002;11002R03-;4038;01Jan1983;31Dec9999;28,00216633;GALLIFORT;GALLIFORT;Antwerpen;Anvers
11002;11002R04-;1751;01Jan1983;31Dec9999;13,27929014;KREGLINGER;KREGLINGER;Antwerpen;Anvers
11002;11002R05-;2695;01Jan1983;31Dec9999;22,66350412;TER RIVIEREN;TER RIVIEREN;Antwerpen;Anvers
11002;11002R099;18;01Jan1983;31Dec9999;125,6482371;RIVIERENHOF-NOORD;RIVIERENHOF-NOORD;Antwerpen;Anvers
11002;11002R101;6014;01Jan1983;31Dec9999;39,16749918;KRONENBURG;KRONENBURG;Antwerpen;Anvers
11002;11002R110;5250;01Jan1983;31Dec9999;46,79706268;BISSCHOPPENHOF;BISSCHOPPENHOF;Antwerpen;Anvers
11002;11002R12-;3896;01Jan1983;31Dec9999;24,9034059;CONFORTA;CONFORTA;Antwerpen;Anvers
11002;11002R13-;6321;01Jan1983;31Dec9999;53,22789153;TEN EEKHOVE;TEN EEKHOVE;Antwerpen;Anvers
11002;11002R172;51;01Jan1983;31Dec9999;18,19942979;KANAAL;KANAAL;Antwerpen;Anvers
11002;11002R180;1189;01Jan1983;31Dec9999;64,11253628;BREM;BREM;Antwerpen;Anvers
11002;11002R19-;998;01Jan1983;31Dec9999;70,21337606;KRUININGE;KRUININGE;Antwerpen;Anvers
11002;11002R20-;4273;01Jan1983;31Dec9999;34,4432892;VENNEBORG;VENNEBORG;Antwerpen;Anvers
11002;11002R21-;3373;01Jan1983;31Dec9999;30,35579468;MORTELHOEK;MORTELHOEK;Antwerpen;Anvers
11002;11002R22-;1535;01Jan1983;31Dec9999;12,96147451;ERTBRUGGE;ERTBRUGGE;Antwerpen;Anvers
11002;11002R23-;3206;01Jan1983;31Dec9999;48,72398494;ZWARTE AREND;ZWARTE AREND;Antwerpen;Anvers
11002;11002R24-;2961;01Jan1983;31Dec9999;24,90620162;SCHOTENSTEENWEG;SCHOTENSTEENWEG;Antwerpen;Anvers
11002;11002R28-;104;01Jan1983;31Dec9999;61,5301831;RUGGEVELD;RUGGEVELD;Antwerpen;Anvers
11002;11002R29-;0;01Jan1983;31Dec9999;34,92047583;ERTBRUGGE VELD;ERTBRUGGE VELD;Antwerpen;Anvers
11002;11002R30-;1435;01Jan1983;31Dec9999;14,86471284;T MESTPUTTEKE;T MESTPUTTEKE;Antwerpen;Anvers
11002;11002R31-;4218;01Jan1983;31Dec9999;49,29596708;DRIEKONINGEN;DRIEKONINGEN;Antwerpen;Anvers
11002;11002R32-;1991;01Jan1983;31Dec9999;19,1334989;ARENA;ARENA;Antwerpen;Anvers
11002;11002R33-;3042;01Jan1983;31Dec9999;26,50324664;KRIEKENHOF;KRIEKENHOF;Antwerpen;Anvers
11002;11002R34-;1539;01Jan1983;31Dec9999;9,540854757;MUGGENBERG;MUGGENBERG;Antwerpen;Anvers
11002;11002R35-;2736;01Jan1983;31Dec9999;21,85968645;MORKHOVEN;MORKHOVEN;Antwerpen;Anvers
11002;11002R39-;21;01Jan1983;31Dec9999;23,01552945;BOTERLAARHOF;BOTERLAARHOF;Antwerpen;Anvers
11002;11002R401;3085;01Jan1983;31Dec9999;34,49867567;BOEKENBERG;BOEKENBERG;Antwerpen;Anvers
11002;11002R41-;2445;01Jan1983;31Dec9999;50,53904228;DRAKENHOF;DRAKENHOF;Antwerpen;Anvers
11002;11002R42-;1346;01Jan1983;31Dec9999;15,47047756;BOEKENBERGLEI;BOEKENBERGLEI;Antwerpen;Anvers
11002;11002R43-;2311;01Jan1983;31Dec9999;43,0546;EKSTERLAAR;EKSTERLAAR;Antwerpen;Anvers
11002;11002R44-;2738;01Jan1983;31Dec9999;55,8415974;BOTERLAAR - SILSBURG;BOTERLAAR - SILSBURG;Antwerpen;Anvers
11002;11002R47-;124;01Jan1983;31Dec9999;120,732993;VLIEGVELD;VLIEGVELD;Antwerpen;Anvers
11002;11002R482;0;01Jan1983;31Dec9999;10,37259403;BOEKENBERGPARK;BOEKENBERGPARK;Antwerpen;Anvers
11002;11002S00-;4579;01Jan1983;31Dec9999;22,3639892;BORGERHOUT - GEMEENTEHUIS;BORGERHOUT - GEMEENTEHUIS;Antwerpen;Anvers
11002;11002S01-;3873;01Jan1983;31Dec9999;20,4802695;FONTEINSTRAAT;FONTEINSTRAAT;Antwerpen;Anvers
11002;11002S02-;3365;01Jan1983;31Dec9999;20,85859425;DEN BLEEKHOF;DEN BLEEKHOF;Antwerpen;Anvers
11002;11002S03-;2380;01Jan1983;31Dec9999;11,61861877;KROONSTRAAT-WEST;KROONSTRAAT-WEST;Antwerpen;Anvers
11002;11002S04-;3997;01Jan1983;31Dec9999;19,58705791;HET LAAR;HET LAAR;Antwerpen;Anvers
11002;11002S05-;2449;01Jan1983;31Dec9999;13,01498879;KATTENBERG;KATTENBERG;Antwerpen;Anvers
11002;11002S10-;1674;01Jan1983;31Dec9999;12,6374727;STENENBRUG-ZUID;STENENBRUG-ZUID;Antwerpen;Anvers
11002;11002S11-;3121;01Jan1983;31Dec9999;28,01699109;COLLEGE;COLLEGE;Antwerpen;Anvers
11002;11002S12-;2673;01Jan1983;31Dec9999;22,90296962;VAN DE PERRELEI;VAN DE PERRELEI;Antwerpen;Anvers
11002;11002S13-;1057;01Jan1983;31Dec9999;8,568500792;BOELAERPARK-NOORD;BOELAERPARK-NOORD;Antwerpen;Anvers
11002;11002S19-;0;01Jan1983;31Dec9999;17,30350635;TE BOELAERPARK;TE BOELAERPARK;Antwerpen;Anvers
11002;11002S20-;852;01Jan1983;31Dec9999;4,905213334;FOORPLEIN;FOORPLEIN;Antwerpen;Anvers
11002;11002S28-;0;01Jan1983;31Dec9999;7,936072545;DEURNE - HUISKENS;DEURNE - HUISKENS;Antwerpen;Anvers
11002;11002S2MJ;693;01Oct2001;31Dec9999;88,52034534;E3 - E39;E3 - E39;Antwerpen;Anvers
11002;11002S30-;4054;01Jan1983;31Dec9999;18,04636148;DE PEPERBUS;DE PEPERBUS;Antwerpen;Anvers
11002;11002S31-;4540;01Jan1983;31Dec9999;17,97002778;ST.-ANNA;ST.-ANNA;Antwerpen;Anvers
11002;11002S41-;2158;01Jan1983;31Dec9999;19,47441345;LABORATORIUM;LABORATORIUM;Antwerpen;Anvers
11002;11002S42-;2956;01Jan1983;31Dec9999;22,63361141;GITSCHOTEL;GITSCHOTEL;Antwerpen;Anvers
11002;11002S43-;1666;01Jan1983;31Dec9999;13,63431926;CRUYSLEI;CRUYSLEI;Antwerpen;Anvers
11002;11002T00-;3562;01Jan1983;31Dec9999;21,06166673;OP TEN BERGH;OP TEN BERGH;Antwerpen;Anvers
11002;11002T01-;2520;01Jan1983;31Dec9999;14,37703679;POSTHOF;POSTHOF;Antwerpen;Anvers
11002;11002T02-;1458;01Jan1983;31Dec9999;9,886205599;HOFVELD;HOFVELD;Antwerpen;Anvers
11002;11002T03-;2476;01Jan1983;31Dec9999;24,198385;STUIVENBERG;STUIVENBERG;Antwerpen;Anvers
11002;11002T04-;1788;01Jan1983;31Dec9999;12,1560359;OUDE JUSTITIE;OUDE JUSTITIE;Antwerpen;Anvers
11002;11002T05-;2171;01Jan1983;31Dec9999;14,02072384;TURKEYEN;TURKEYEN;Antwerpen;Anvers
11002;11002T09-;505;01Jan1983;31Dec9999;113,1950078;VESTINGEN;VESTINGEN;Antwerpen;Anvers
11002;11002T10-;2252;01Jan1983;31Dec9999;23,06550486;RUYTENBURG;RUYTENBURG;Antwerpen;Anvers
11002;11002T111;3297;01Jan1983;31Dec9999;30,08440285;FRUITHOF;FRUITHOF;Antwerpen;Anvers
11002;11002T12-;1708;01Jan1983;31Dec9999;22,86391069;OUDE BAEN;OUDE BAEN;Antwerpen;Anvers
11002;11002T13-;2171;01Jan1983;31Dec9999;24,18618681;MOLENVELD;MOLENVELD;Antwerpen;Anvers
11002;11002T14-;2854;01Jan1983;31Dec9999;34,82214822;DE VELDEKENS;DE VELDEKENS;Antwerpen;Anvers
11002;11002T180;619;01Jan1983;31Dec9999;34,22242347;ROOY;ROOY;Antwerpen;Anvers
11002;11002T19-;0;01Jan1983;31Dec9999;9,5417579;DE SCHOM;DE SCHOM;Antwerpen;Anvers
11002;11002T20-;4073;01Jan1983;31Dec9999;30,37186521;GITSCHOTEL;GITSCHOTEL;Antwerpen;Anvers
11002;11002T21-;1879;01Jan1983;31Dec9999;20,29034296;VOSSTRAETE;VOSSTRAETE;Antwerpen;Anvers
11002;11002T22-;2178;01Jan1983;31Dec9999;21,87760096;GROENENHOEK;GROENENHOEK;Antwerpen;Anvers
11002;11002T23-;1378;01Jan1983;31Dec9999;14,45700421;BERCHEMBOS;BERCHEMBOS;Antwerpen;Anvers
11002;11002T24-;779;01Jan1983;31Dec9999;14,02466005;TUINWIJK;TUINWIJK;Antwerpen;Anvers
11002;11002T25-;465;01Jan1983;31Dec9999;12,49905156;HET PRIEEL;HET PRIEEL;Antwerpen;Anvers
11002;11002T30-;1885;01Jan1983;31Dec9999;18,49643635;ZURENBORG;ZURENBORG;Antwerpen;Anvers
11002;11002T39-;18;01Jan1983;31Dec9999;10,7467471;OOSTKWARTIER;OOSTKWARTIER;Antwerpen;Anvers
11002;11002T412;1623;01Jan1983;31Dec9999;14,22287503;ZILVERBEEK;ZILVERBEEK;Antwerpen;Anvers
11002;11002T42-;1852;01Jan1983;31Dec9999;27,1398884;DE ZEPTEN;DE ZEPTEN;Antwerpen;Anvers
11002;11002U00-;3074;01Jan1983;31Dec9999;41,13682555;WILRIJK-CENTRUM;WILRIJK-CENTRUM;Antwerpen;Anvers
11002;11002U01-;3114;01Jan1983;31Dec9999;77,61801854;YPERMAN - STEYTELINCK;YPERMAN - STEYTELINCK;Antwerpen;Anvers
11002;11002U02-;3310;01Jan1983;31Dec9999;34,89564162;OVERSNES - DUIVELSHOEK;OVERSNES - DUIVELSHOEK;Antwerpen;Anvers
11002;11002U03-;2550;01Jan1983;31Dec9999;51,0758824;KOORNBLOEM;KOORNBLOEM;Antwerpen;Anvers
11002;11002U09-;96;01Jan1983;31Dec9999;65,64869705;SLIJKHOEK - FORT 6;SLIJKHOEK - FORT 6;Antwerpen;Anvers
11002;11002U10-;3311;01Jan1983;31Dec9999;62,12586394;HONDSNEST - MOLENVELD;HONDSNEST - MOLENVELD;Antwerpen;Anvers
11002;11002U11-;1991;01Jan1983;31Dec9999;45,73991205;PARKWIJK;PARKWIJK;Antwerpen;Anvers
11002;11002U20-;5857;01Jan1983;31Dec9999;91,53636235;VALAAR - DE BREM;VALAAR - DE BREM;Antwerpen;Anvers
11002;11002U21-;3740;01Jan1983;31Dec9999;28,28132414;DE BRUYNLAAN-ZUID;DE BRUYNLAAN-ZUID;Antwerpen;Anvers
11002;11002U22-;1420;01Jan1983;31Dec9999;5,155083774;DE BRUYNLAAN-NOORD;DE BRUYNLAAN-NOORD;Antwerpen;Anvers
11002;11002U30-;3222;01Jan1983;31Dec9999;35,19584147;OOSTERVELD;OOSTERVELD;Antwerpen;Anvers
11002;11002U31-;1154;01Jan1983;31Dec9999;14,71481599;ELSDONK-OOST;ELSDONK-OOST;Antwerpen;Anvers
11002;11002U32-;1285;01Jan1983;31Dec9999;48,16750905;ELSDONK-WEST;ELSDONK-WEST;Antwerpen;Anvers
11002;11002U33-;2704;01Jan1983;31Dec9999;49,25022722;SINT-AUGUSTINUS;SINT-AUGUSTINUS;Antwerpen;Anvers
11002;11002U40-;2007;01Jan1983;31Dec9999;52,64102962;EDEN;EDEN;Antwerpen;Anvers
11002;11002U41-;740;01Jan1983;31Dec9999;58,33346817;U.I.A. VOORJAARSSTRAAT;U.I.A. VOORJAARSSTRAAT;Antwerpen;Anvers
11002;11002U43-;963;01Jan1983;31Dec9999;54,82566916;GALLAITLAAN;GALLAITLAAN;Antwerpen;Anvers
11002;11002U47-;203;01Jan1983;31Dec9999;74,17164473;INDUSTRIEPARK-OOST;INDUSTRIEPARK-OOST;Antwerpen;Anvers
11002;11002U57-;163;01Jan1983;31Dec9999;106,7674336;TER BEKE HOF DREEF;TER BEKE HOF DREEF;Antwerpen;Anvers
11002;11002U5MA;15;01Oct2001;31Dec9999;82,16748468;GROENE HOEK - TER BEKE;GROENE HOEK - TER BEKE;Antwerpen;Anvers
11002;11002U5PA;5;01Oct2001;31Dec9999;67,52556341;GROENE HOEK - TER BEKE;GROENE HOEK - TER BEKE;Antwerpen;Anvers
11002;11002U60-;460;01Jan1983;31Dec9999;39,0190017;DOOY SLOOY;DOOY SLOOY;Antwerpen;Anvers
11002;11002U68-;4;01Jan1983;31Dec9999;102,7460255;SCHOONSELHOF - FORT 7;SCHOONSELHOF - FORT 7;Antwerpen;Anvers
11002;11002U69-;15;01Jan1983;31Dec9999;81,20578552;KLAVERBLAD;KLAVERBLAD;Antwerpen;Anvers
11002;11002V00-;1798;01Jan1983;31Dec9999;22,18982401;HOBOKEN - CENTRUM;HOBOKEN - CENTRUM;Antwerpen;Anvers
11002;11002V01-;2218;01Jan1983;31Dec9999;30,98958932;KLOOSTERSTRAAT;KLOOSTERSTRAAT;Antwerpen;Anvers
11002;11002V02-;1402;01Jan1983;31Dec9999;16,28542436;VINKEVELDEN;VINKEVELDEN;Antwerpen;Anvers
11002;11002V03-;1473;01Jan1983;31Dec9999;14,45382988;KAPELSTRAAT;KAPELSTRAAT;Antwerpen;Anvers
11002;11002V04-;1548;01Jan1983;31Dec9999;21,51335571;SPORT PARK BELL;SPORT PARK BELL;Antwerpen;Anvers
11002;11002V05-;2712;01Jan1983;31Dec9999;27,0497827;LEOPOLDLEI;LEOPOLDLEI;Antwerpen;Anvers
11002;11002V07-;14;01Jan1983;31Dec9999;143,1669084;METALLURGIE - COCKERILL;METALLURGIE - COCKERILL;Antwerpen;Anvers
11002;11002V099;34;01Jan1983;31Dec9999;83,40890459;PARK ZORGVLIET;PARK ZORGVLIET;Antwerpen;Anvers
11002;11002V10-;5707;01Jan1983;31Dec9999;56,45175526;ZWAANTJES;ZWAANTJES;Antwerpen;Anvers
11002;11002V11-;3406;01Jan1983;31Dec9999;58,70772191;PORTUGESEHOF;PORTUGESEHOF;Antwerpen;Anvers
11002;11002V12-;1356;01Jan1983;31Dec9999;13,46624822;WEERSTANDLAAN;WEERSTANDLAAN;Antwerpen;Anvers
11002;11002V13-;4066;01Jan1983;31Dec9999;42,23926437;HEIDE;HEIDE;Antwerpen;Anvers
11002;11002V14-;2588;01Jan1983;31Dec9999;28,56801528;LICHTENBERG;LICHTENBERG;Antwerpen;Anvers
11002;11002V19-;199;01Jan1983;31Dec9999;21,46292983;BEGRAAFPLAATS;BEGRAAFPLAATS;Antwerpen;Anvers
11002;11002V20-;2025;01Jan1983;31Dec9999;26,38571272;MEERLENHOF;MEERLENHOF;Antwerpen;Anvers
11002;11002V21-;980;01Jan1983;31Dec9999;17,45843691;STUIVENBERG;STUIVENBERG;Antwerpen;Anvers
11002;11002V22-;1446;01Jan1983;31Dec9999;22,9195736;NACHTEGALENHOF-NOORD;NACHTEGALENHOF-NOORD;Antwerpen;Anvers
11002;11002V23-;1950;01Jan1983;31Dec9999;41,5668656;NACHTEGALENHOF-ZUID;NACHTEGALENHOF-ZUID;Antwerpen;Anvers
11002;11002V29-;0;01Jan1983;31Dec9999;16,34938972;HOF TER GROEN;HOF TER GROEN;Antwerpen;Anvers
11002;11002V301;1723;01Jan1983;31Dec9999;21,40958562;MORETUSBURG;MORETUSBURG;Antwerpen;Anvers
11002;11002V312;1419;01Jan1983;31Dec9999;26,95174577;VISPUTTEN;VISPUTTEN;Antwerpen;Anvers
11002;11002V322;1661;01Jan1983;31Dec9999;117,812474;POLDERSTAD;POLDERSTAD;Antwerpen;Anvers
11002;11002V373;17;01Jan1983;31Dec9999;63,37119179;INDUSTRIEPARK;INDUSTRIEPARK;Antwerpen;Anvers
11002;11002V391;2;01Jan1983;31Dec9999;117,9856962;POLDERBOS;POLDERBOS;Antwerpen;Anvers
11002;11002ZZZZ;50;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Antwerpen;Anvers
11004;11004A00-;1357;01Mar1981;31Dec9999;35,22468689;BOECHOUT-CENTRUM;BOECHOUT-CENTRUM;Boechout;Boechout
11004;11004A01-;738;01Mar1981;31Dec9999;30,95531724;HOVEREVELD;HOVEREVELD;Boechout;Boechout
11004;11004A02-;583;01Mar1981;31Dec9999;36,4288398;FRUITHOF;FRUITHOF;Boechout;Boechout
11004;11004A03-;972;01Mar1981;31Dec9999;31,34830277;LANGE KROON;LANGE KROON;Boechout;Boechout
11004;11004A081;688;01Mar1981;31Dec9999;306,2855003;MUSSENHOEVE;MUSSENHOEVE;Boechout;Boechout
11004;11004A09-;153;01Mar1981;31Dec9999;210,0829783;HOF VAN BOECHOUT;HOF VAN BOECHOUT;Boechout;Boechout
11004;11004A10-;1310;01Mar1981;31Dec9999;43,30426541;T VOSKE;T VOSKE;Boechout;Boechout
11004;11004A18-;155;01Mar1981;31Dec9999;154,0054722;HELLE;HELLE;Boechout;Boechout
11004;11004A19-;641;01Mar1981;31Dec9999;152,6659685;SMIDJE-VERSPREIDE BEWONING;SMIDJE-VERSPREIDE BEWONING;Boechout;Boechout
11004;11004A21-;763;01Mar1981;31Dec9999;30,9074868;MOLENVELD;MOLENVELD;Boechout;Boechout
11004;11004A220;1922;01Mar1981;31Dec9999;49,04822658;GILLEGOMBUURT;GILLEGOMBUURT;Boechout;Boechout
11004;11004A23-;766;01Mar1981;31Dec9999;69,66183541;SCHALIEHOEVEBUURT;SCHALIEHOEVEBUURT;Boechout;Boechout
11004;11004A242;436;01Mar1981;31Dec9999;19,70474283;VOGELWEIDE;VOGELWEIDE;Boechout;Boechout
11004;11004A29-;190;01Mar1981;31Dec9999;224,212852;BOSHOEK;BOSHOEK;Boechout;Boechout
11004;11004B000;1036;01Mar1981;31Dec9999;41,24329146;VREMDE-DORP;VREMDE-DORP;Boechout;Boechout
11004;11004B010;567;01Mar1981;31Dec9999;35,10943352;BROECHEMSE STEENWEG;BROECHEMSE STEENWEG;Boechout;Boechout
11004;11004B022;290;01Mar1981;31Dec9999;19,99177978;NIEUWE WIJK;NIEUWE WIJK;Boechout;Boechout
11004;11004B081;390;01Mar1981;31Dec9999;215,3360167;TOEFFELHOEK;TOEFFELHOEK;Boechout;Boechout
11004;11004B090;204;01Mar1981;31Dec9999;255,1866067;BLOEMENHOF - VREMDERMOLEN;BLOEMENHOF - VREMDERMOLEN;Boechout;Boechout
11004;11004B19-;105;01Mar1981;31Dec9999;109,7988846;ACHTERSTE HOEVEN;ACHTERSTE HOEVEN;Boechout;Boechout
11004;11004ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Boechout;Boechout
11005;11005A00-;1681;01Mar1981;31Dec9999;22,43838798;BOOM-CENTRUM;BOOM-CENTRUM;Boom;Boom
11005;11005A01-;2549;01Mar1981;31Dec9999;30,3987689;ADVOKAATSTRAAT;ADVOKAATSTRAAT;Boom;Boom
11005;11005A02-;962;01Mar1981;31Dec9999;66,85850173;DE HOEK;DE HOEK;Boom;Boom
11005;11005A03-;1251;01Mar1981;31Dec9999;31,39061265;BOOM STATION-F. DE SCHUTTERL.;BOOM STATION-F. DE SCHUTTERL.;Boom;Boom
11005;11005A04-;1233;01Mar1981;31Dec9999;68,5318302;NOEVEREN;NOEVEREN;Boom;Boom
11005;11005A051;353;01Mar1981;31Dec9999;14,83314452;SCHOMME;SCHOMME;Boom;Boom
11005;11005A072;70;01Mar1981;31Dec9999;107,5470166;INDUSTRIE;INDUSTRIE;Boom;Boom
11005;11005A093;152;01Mar1981;31Dec9999;17,12469036;HOLLEZIJP;HOLLEZIJP;Boom;Boom
11005;11005A10-;1024;01Mar1981;31Dec9999;15,78769599;BOSSTRAAT;BOSSTRAAT;Boom;Boom
11005;11005A184;81;01Mar1981;31Dec9999;86,33100912;RECREATIE;RECREATIE;Boom;Boom
11005;11005A191;121;01Mar1981;31Dec9999;93,54760476;KLEINE STEYLEN;KLEINE STEYLEN;Boom;Boom
11005;11005A20-;1223;01Mar1981;31Dec9999;13,77388848;BAREEL-PARK;BAREEL-PARK;Boom;Boom
11005;11005A211;2139;01Mar1981;31Dec9999;37,58519989;WATERTOREN;WATERTOREN;Boom;Boom
11005;11005A22-;778;01Mar1981;31Dec9999;16,10595617;GEBO;GEBO;Boom;Boom
11005;11005A232;757;01Mar1981;31Dec9999;9,788663177;KORTE STRAAT;KORTE STRAAT;Boom;Boom
11005;11005A242;371;01Mar1981;31Dec9999;14,69073665;QUESELS;QUESELS;Boom;Boom
11005;11005A25-;385;01Mar1981;31Dec9999;12,37007314;VOSKEN;VOSKEN;Boom;Boom
11005;11005A30-;3098;01Mar1981;31Dec9999;47,36999567;PERTSGAD;PERTSGAD;Boom;Boom
11005;11005A39-;0;01Mar1981;31Dec9999;32,24142947;PARK;PARK;Boom;Boom
11005;11005ZZZZ;16;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Boom;Boom
11007;11007A00-;1120;01Mar1981;31Dec9999;20,89864664;BORSBEEK-CENTRUM;BORSBEEK-CENTRUM;Borsbeek;Borsbeek
11007;11007A01-;1335;01Mar1981;31Dec9999;29,46608833;VOGELZANG;VOGELZANG;Borsbeek;Borsbeek
11007;11007A020;769;01Mar1981;31Dec9999;57,36639101;ACHTERROT;ACHTERROT;Borsbeek;Borsbeek
11007;11007A03-;3186;01Mar1981;31Dec9999;67,31322601;VAN PUTLEI;VAN PUTLEI;Borsbeek;Borsbeek
11007;11007A04-;4128;01Mar1981;31Dec9999;41,8049645;OUDE SPRINKHAAN;OUDE SPRINKHAAN;Borsbeek;Borsbeek
11007;11007A080;190;01Mar1981;31Dec9999;65,81182681;SCHOENDONK;SCHOENDONK;Borsbeek;Borsbeek
11007;11007A09-;124;01Mar1981;31Dec9999;106,9389358;FORT 3;FORT 3;Borsbeek;Borsbeek
11007;11007ZZZZ;2;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Borsbeek;Borsbeek
11008;11008A00-;2121;01Mar1981;31Dec9999;61,49290071;VAGEVUURVELDEN;VAGEVUURVELDEN;Brasschaat;Brasschaat
11008;11008A01-;2406;01Mar1981;31Dec9999;53,77773783;BRASSCHAAT-CENTRUM;BRASSCHAAT-CENTRUM;Brasschaat;Brasschaat
11008;11008A020;4641;01Mar1981;31Dec9999;114,4202031;ZAND - HEISLAG;ZAND - HEISLAG;Brasschaat;Brasschaat
11008;11008A03-;1843;01Mar1981;31Dec9999;62,05026524;FORTUINBEEK;FORTUINBEEK;Brasschaat;Brasschaat
11008;11008A04-;2800;01Mar1981;31Dec9999;78,43984159;KLINIEK;KLINIEK;Brasschaat;Brasschaat
11008;11008A091;26;01Mar1981;31Dec9999;65,4504495;PARK;PARK;Brasschaat;Brasschaat
11008;11008A0AA;464;01Oct2001;31Dec9999;26,01284833;NEERVELDEN;NEERVELDEN;Brasschaat;Brasschaat
11008;11008A0BJ;1374;01Oct2001;31Dec9999;81,86127959;HEUVELS - RIETBEEMDEN;HEUVELS - RIETBEEMDEN;Brasschaat;Brasschaat
11008;11008A0PA;188;01Oct2001;31Dec9999;73,656997;TORENHOF - HOF TEN BOS;TORENHOF - HOF TEN BOS;Brasschaat;Brasschaat
11008;11008A10-;1602;01Mar1981;31Dec9999;54,55412372;MIDDELKAART;MIDDELKAART;Brasschaat;Brasschaat
11008;11008A11-;2000;01Mar1981;31Dec9999;66,4889525;LAGE KAART;LAGE KAART;Brasschaat;Brasschaat
11008;11008A12-;1108;01Mar1981;31Dec9999;45,1755785;HOGE KAART;HOGE KAART;Brasschaat;Brasschaat
11008;11008A19-;250;01Mar1981;31Dec9999;333,7682077;EIKELENBERG;EIKELENBERG;Brasschaat;Brasschaat
11008;11008A20-;2445;01Mar1981;31Dec9999;106,4377658;DRIEHOEK;DRIEHOEK;Brasschaat;Brasschaat
11008;11008A21-;2231;01Mar1981;31Dec9999;142,1066324;BETHANIE;BETHANIE;Brasschaat;Brasschaat
11008;11008A22-;138;01Mar1981;31Dec9999;79,97544706;MISHAGEN;MISHAGEN;Brasschaat;Brasschaat
11008;11008A283;217;01Mar1981;31Dec9999;135,0638226;HET LEEG - MIKSE HEIDE;HET LEEG - MIKSE HEIDE;Brasschaat;Brasschaat
11008;11008A29-;11;01Mar1981;31Dec9999;94,33598534;NIEMANDS BEEMDEN;NIEMANDS BEEMDEN;Brasschaat;Brasschaat
11008;11008A30-;1647;01Mar1981;31Dec9999;58,68150245;MARIA-TER-HEIDE;MARIA-TER-HEIDE;Brasschaat;Brasschaat
11008;11008A31-;1091;01Mar1981;31Dec9999;45,02316439;MOLENHEIDE;MOLENHEIDE;Brasschaat;Brasschaat
11008;11008A32-;447;01Mar1981;31Dec9999;73,60341462;BELLENHOF;BELLENHOF;Brasschaat;Brasschaat
11008;11008A332;560;01Mar1981;31Dec9999;73,0067537;DUREN TIJD;DUREN TIJD;Brasschaat;Brasschaat
